mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08846125602722169,0.11592140951637962,0.0004263877868652344,2.041765263143999e-05,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-40.039035327159425,-91.79117720607414,-183.3680477461243,-175.78381113162487,-55.06713018460928,-109.20984031911841,59.91823840388186,33
0.2782011032104492,0.007859224462200508,0.0004530906677246094,5.374794566922422e-05,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-6722036.610282818,-4608575.302201738,-7149313.837197089,-5704903.961487202,-7757838.933156056,-6388533.728864981,1113607.5562908975,39
0.07852487564086914,0.09683558131405608,0.00039415359497070314,3.298300236644871e-05,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-40.039035327159425,-91.79117720607414,-183.3680477461243,-175.78381113162487,-55.06713018460928,-109.20984031911841,59.91823840388186,33
0.28150153160095215,0.014660655688040435,0.0004782676696777344,8.32194918925562e-05,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-6722036.610282818,-4608575.302201738,-7149313.837197089,-5704903.961487202,-7757838.933156056,-6388533.728864981,1113607.5562908975,39
0.02938418388366699,0.006004832061053358,0.00037703514099121096,1.9822666090967076e-05,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-45.788948893576176,-49.73986896113655,-43.02074480067564,-69.77248109820502,-60.70998945442713,-53.8064066416041,9.997218093071348,13
0.3462672710418701,0.017512322701329113,0.0004719734191894531,1.570713469339438e-05,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-7719256.902884904,-6503154.97780341,-7352345.458050079,-7619948.898125177,-6961837.8577649025,-7231308.818925694,448688.5171386111,43
0.03053736686706543,0.007409354081231334,0.0003991127014160156,2.2070401557335473e-05,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-45.788948893576176,-49.73986896113655,-43.02074480067564,-69.77248109820502,-60.70998945442713,-53.8064066416041,9.997218093071348,13
0.33803467750549315,0.00468677586938472,0.0004456043243408203,3.921242762422211e-05,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-7719256.902884904,-6503154.97780341,-7352345.458050079,-7619948.898125177,-6961837.8577649025,-7231308.818925694,448688.5171386111,43
0.015208053588867187,0.0038627241782783046,0.0003608226776123047,1.7295850653658024e-05,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-41.53834480965765,-72.22052761617338,-79.28978763277436,-106.27191795510957,-150.03604564949282,-89.87132473264155,36.46469420008789,28
0.09248757362365723,0.17191379377269847,0.0003805637359619141,5.778892586836589e-05,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-68091.13869160248,-129.00333116771077,-69446.26615423385,-90594.19683001749,-82373357.17222457,-16520323.555446317,32926530.902759556,47
